x,y,z,geometric_likelihood
0.292158,0.373047,0.159625,0.433263
0.036568,-0.472507,0.159375,0.189016
0.474062,-0.004883,0.158875,0.402859
0.046326,0.471987,0.158375,0.229566
0.284713,-0.379388,0.158125,0.317308
0.402968,0.250542,0.157625,0.728629
0.444244,-0.167443,0.156875,0.463252
0.205712,0.428053,0.156375,0.336235
0.137484,-0.454668,0.156125,0.216721
0.465107,0.097241,0.155625,0.601869
0.360346,-0.310104,0.154875,0.428871
0.340537,0.331969,0.154375,0.531334
0.470887,-0.068302,0.153625,0.414206
0.109245,0.463269,0.153125,0.266229
0.232419,-0.415464,0.152875,0.273557
0.434339,0.195272,0.152375,0.781633
0.419448,-0.225994,0.151625,0.490947
0.261887,0.398217,0.151125,0.413030
0.075897,-0.470613,0.150875,0.202432
0.475604,0.034474,0.150375,0.478279
0.007240,0.476954,0.149875,0.215215
0.316891,-0.356640,0.149625,0.365389
0.383105,0.284592,0.149125,0.686782
0.459173,-0.130940,0.148375,0.459703
0.170637,0.446112,0.147875,0.314785
0.175550,-0.444285,0.147625,0.238813
0.458079,0.136080,0.147125,0.713657
0.386893,-0.280871,0.146375,0.480730
0.313720,0.360971,0.145875,0.496422
0.012507,-0.478160,0.145625,0.191344
0.477574,-0.029353,0.145125,0.395049
0.071016,0.473329,0.144625,0.260020
0.267406,-0.397051,0.144375,0.313597
0.419041,0.231743,0.143875,0.824356
0.439078,-0.191640,0.143125,0.495509
0.229364,0.420773,0.142625,0.389668
0.115120,-0.465270,0.142375,0.217612
0.473700,0.074026,0.141875,0.579309
0.347125,-0.331041,0.141125,0.420664
0.360231,0.316951,0.140625,0.625932
0.470926,-0.093077,0.139875,0.448639
0.133932,0.461126,0.139375,0.302824
0.212760,-0.430555,0.139125,0.269270
0.447641,0.174357,0.138625,0.824992
0.410917,-0.249275,0.137875,0.516627
0.284330,0.387666,0.137375,0.470976
0.052216,-0.477986,0.137125,0.204858
0.480863,0.010231,0.136625,0.450930
0.031858,0.480057,0.136125,0.247471
0.300828,-0.375554,0.135875,0.358743
0.400533,0.266921,0.135375,0.807201
0.455728,-0.155527,0.134625,0.491284
0.194830,0.440513,0.134125,0.365457
0.153923,-0.456492,0.133875,0.236796
0.468336,0.113457,0.133375,0.704134
0.375155,-0.302770,0.132625,0.480353
0.334504,0.347347,0.132125,0.575267
0.479384,-0.054146,0.131375,0.430563
0.095876,0.472948,0.130875,0.295097
0.248810,-0.413558,0.130625,0.307657
0.433849,0.211761,0.130125,0.909172
0.432205,-0.215549,0.129375,0.530110
0.252579,0.411819,0.128875,0.447637
0.091948,-0.474343,0.128625,0.218829
0.480697,0.050140,0.128125,0.548494
0.332403,-0.351118,0.127375,0.410472
0.378937,0.300515,0.126875,0.744388
0.469239,-0.117928,0.126125,0.480792
0.158543,0.457256,0.125625,0.347414
0.191993,-0.444319,0.125375,0.263611
0.459526,0.152454,0.124875,0.843239
0.400740,-0.272030,0.124125,0.533130
0.306104,0.375523,0.123625,0.539039
0.027954,-0.483733,0.123375,0.206916
0.484451,-0.014447,0.122875,0.421943
0.056760,0.481459,0.122375,0.283444
0.283404,-0.393405,0.122125,0.351114
0.416784,0.247990,0.121625,0.932749
0.450566,-0.179943,0.120875,0.526092
0.218701,0.433220,0.120375,0.423261
0.131390,-0.467233,0.120125,0.234984
0.477052,0.090061,0.119625,0.674844
0.361867,-0.323915,0.118875,0.471329
0.354400,0.332247,0.118375,0.675905
0.479482,-0.079130,0.117625,0.463344
0.120776,0.470845,0.117125,0.335241
0.229023,-0.428823,0.116875,0.299186
0.447313,0.190703,0.116375,0.970947
0.423660,-0.239045,0.115625,0.563361
0.275236,0.401237,0.115125,0.511409
0.068090,-0.481838,0.114875,0.220816
0.486063,0.025710,0.114375,0.513794
0.016887,0.486567,0.113875,0.266412
0.316257,-0.370230,0.113625,0.399399
0.396557,0.282746,0.113125,0.885455
0.465834,-0.142725,0.112375,0.513292
0.182947,0.451679,0.111875,0.400532
0.170226,-0.456687,0.111625,0.257685
0.469931,0.129678,0.111125,0.830378
0.388972,-0.294139,0.110375,0.536451
0.327095,0.361852,0.109875,0.623114
0.003238,-0.487824,0.109625,0.207232
0.486351,-0.039432,0.109125,0.440292
0.081819,0.481151,0.108625,0.321913
0.264712,-0.410100,0.108375,0.341017
0.431771,0.227897,0.107875,1.047805
0.443715,-0.204061,0.107125,0.565717
0.242126,0.424271,0.106625,0.486687
0.108067,-0.476451,0.106375,0.234281
0.484183,0.066014,0.105875,0.633067
0.347099,-0.344196,0.105125,0.456979
0.373306,0.315747,0.104625,0.803137
0.477867,-0.104177,0.103875,0.494735
0.145587,0.467031,0.103375,0.382002
0.208146,-0.442765,0.103125,0.289398
0.459365,0.168676,0.102625,0.996896
0.413490,-0.262007,0.101875,0.587897
0.297217,0.389083,0.101375,0.585193
0.043668,-0.487716,0.101125,0.222729
0.489769,0.000862,0.100625,0.475586
0.041969,0.488071,0.100125,0.304507
0.298772,-0.388279,0.099875,0.386874
0.412998,0.263737,0.099375,1.039373
0.460728,-0.167339,0.098625,0.549917
0.207020,0.444426,0.098125,0.461296
0.147570,-0.467593,0.097875,0.252631
0.478802,0.106147,0.097375,0.788662
0.375673,-0.315489,0.096625,0.526586
0.347194,0.346722,0.096125,0.728465
0.486550,-0.064593,0.095375,0.470531
0.106904,0.479135,0.094875,0.363905
0.244847,-0.425554,0.094625,0.328673
0.445417,0.206746,0.094125,1.133092
0.435210,-0.227758,0.093375,0.606852
0.264985,0.413711,0.092875,0.556399
0.084074,-0.484099,0.092625,0.235347
0.489690,0.041437,0.092125,0.585526
0.001533,0.491531,0.091625,0.287133
0.330925,-0.363509,0.091375,0.439922
0.391123,0.297934,0.090875,0.958054
0.474548,-0.129157,0.090125,0.527088
0.170182,0.461525,0.089625,0.436240
0.186287,-0.455312,0.089375,0.279806
0.469942,0.145794,0.088875,0.978693
0.401743,-0.284317,0.088125,0.596589
0.318409,0.375416,0.087625,0.673886
0.018807,-0.491947,0.087375,0.222494
0.491796,-0.024278,0.086875,0.441153
0.067193,0.487877,0.086375,0.343456
0.280035,-0.405170,0.086125,0.372493
0.428177,0.243584,0.085625,1.186497
0.453947,-0.191646,0.084875,0.593428
0.230639,0.435530,0.084375,0.528745
0.124141,-0.476982,0.084125,0.249531
0.486093,0.081980,0.083625,0.728624
0.360910,-0.335970,0.082875,0.507188
0.366299,0.330211,0.082375,0.859393
0.485049,-0.089804,0.081625,0.500155
0.131888,0.475420,0.081125,0.411215
0.223910,-0.439686,0.080875,0.315493
0.457654,0.184643,0.080375,1.169691
0.425092,-0.250912,0.079625,0.640678
0.287162,0.401593,0.079125,0.635195
0.059533,-0.490137,0.078875,0.236891
0.493545,0.016457,0.078375,0.534176
0.026759,0.493173,0.077875,0.323390
0.313427,-0.381756,0.077625,0.421442
0.407760,0.278896,0.077125,1.133578
0.469540,-0.153944,0.076375,0.564165
0.194435,0.454355,0.075875,0.497842
0.163555,-0.466402,0.075625,0.271754
0.478989,0.122172,0.075125,0.919448
0.388480,-0.305862,0.074375,0.587128
0.338705,0.360307,0.073875,0.781014
0.492132,-0.049583,0.073125,0.468983
0.092432,0.485986,0.072625,0.384586
0.260141,-0.420819,0.072375,0.356864
0.442016,0.222387,0.071875,1.299873
0.445524,-0.215522,0.071125,0.641599
0.253684,0.425037,0.070625,0.602947
0.100057,-0.484805,0.070375,0.248871
0.491767,0.057298,0.069875,0.661737
0.344755,-0.355480,0.069125,0.482869
0.384313,0.312401,0.068625,1.019000
0.481853,-0.114938,0.067875,0.531350
0.156646,0.470024,0.067375,0.464763
0.202005,-0.452425,0.067125,0.303164
0.468417,0.161700,0.066625,1.146148
0.413412,-0.273407,0.065875,0.656976
0.308544,0.387978,0.065375,0.725951
0.034567,-0.494534,0.065125,0.236065
0.495728,-0.008802,0.064625,0.478179
0.052114,0.493125,0.064125,0.359521
0.294693,-0.398844,0.063875,0.402346
0.423135,0.258729,0.063375,1.309706
0.462868,-0.178414,0.062625,0.609712
0.218225,0.445554,0.062125,0.566629
0.140064,-0.475976,0.061875,0.266240
0.486460,0.097927,0.061375,0.834462
0.373766,-0.326533,0.060625,0.563086
0.358003,0.343829,0.060125,0.909562
0.490776,-0.074926,0.059375,0.496742
0.117560,0.482404,0.058875,0.430052
0.239188,-0.435146,0.058625,0.341087
0.454445,0.200253,0.058125,1.352284
0.435500,-0.238848,0.057375,0.685024
0.276039,0.412998,0.056875,0.684519
0.075438,-0.491022,0.056625,0.249095
0.495794,0.032225,0.056125,0.593386
0.011245,0.496769,0.055625,0.341415
0.327289,-0.373919,0.055375,0.457130
0.401145,0.293379,0.054875,1.204949
0.476977,-0.139869,0.054125,0.567667
0.181053,0.462973,0.053625,0.524738
0.179240,-0.463707,0.053375,0.292684
0.477653,0.138029,0.052875,1.066742
0.400226,-0.295131,0.052125,0.650456
0.329025,0.372931,0.051625,0.830215
0.009299,-0.497267,0.051375,0.230810
0.496227,-0.034214,0.050875,0.459139
0.077474,0.491386,0.050375,0.396873
0.274813,-0.414687,0.050125,0.383419
0.437169,0.237531,0.049625,1.453582
0.454563,-0.202445,0.048875,0.662921
0.241434,0.435166,0.048375,0.642260
0.115930,-0.483988,0.048125,0.263124
0.492317,0.073181,0.047625,0.742162
0.357672,-0.346227,0.046875,0.530945
0.376207,0.326064,0.046375,1.063894
0.487732,-0.100181,0.045625,0.526500
0.142451,0.477149,0.045125,0.480719
0.217280,-0.448080,0.044875,0.326612
0.465402,0.177291,0.044375,1.327136
0.423923,-0.261507,0.043625,0.710738
0.297594,0.399472,0.043125,0.773510
0.050405,-0.495602,0.042875,0.246867
0.498154,0.006885,0.042375,0.523690
0.036696,0.496890,0.041875,0.371954
0.308599,-0.391196,0.041625,0.432043
0.416712,0.273239,0.041125,1.401066
0.470445,-0.164474,0.040375,0.613311
0.204990,0.454301,0.039875,0.591434
0.155729,-0.473475,0.039625,0.284625
0.485315,0.113748,0.039125,0.952578
0.385600,-0.315975,0.038375,0.623654
0.348503,0.356527,0.037875,0.949795
0.495038,-0.059654,0.037125,0.486077
0.102713,0.487964,0.036625,0.437801
0.253887,-0.429206,0.036375,0.365191
0.449792,0.215407,0.035875,1.528366
0.444666,-0.225917,0.035125,0.714604
0.263946,0.423242,0.034625,0.723062
0.091273,-0.490395,0.034375,0.260473
0.496531,0.048054,0.033875,0.653462
0.340279,-0.364847,0.033125,0.496498
0.393225,0.307099,0.032625,1.246693
0.483014,-0.125225,0.031875,0.561390
0.166984,0.470247,0.031375,0.536576
0.194525,-0.459556,0.031125,0.313783
0.474832,0.153613,0.030625,1.229099
0.410851,-0.283389,0.029875,0.709955
0.318242,0.384525,0.029375,0.869564
0.025082,-0.498520,0.029125,0.239966
0.498833,-0.018599,0.028625,0.454221
0.062142,0.495326,0.028125,0.402892
0.288774,-0.407225,0.027875,0.408478
0.430936,0.252081,0.027375,1.572491
0.462287,-0.188631,0.026625,0.668642
0.228337,0.444049,0.026125,0.664243
0.131586,-0.481680,0.025875,0.278261
0.491365,0.088976,0.025375,0.830599
0.369604,-0.335836,0.024625,0.584205
0.366881,0.338845,0.024125,1.089678
0.492168,-0.084997,0.023375,0.514924
0.127706,0.482875,0.022875,0.483193
0.232016,-0.442331,0.022625,0.347983
0.460942,0.192466,0.022125,1.509392
0.433224,-0.248717,0.021375,0.749765
0.285651,0.409838,0.020875,0.806039
0.066213,-0.495167,0.020625,0.255317
0.499080,0.022670,0.020125,0.570243
0.021050,0.499171,0.019625,0.382437
0.321670,-0.382300,0.019375,0.463285
0.408974,0.287026,0.018875,1.448232
0.476646,-0.149932,0.018125,0.605343
0.191036,0.461730,0.017625,0.597766
0.171033,-0.469517,0.017375,0.302679
0.482688,0.129335,0.016875,1.085326
0.396346,-0.304385,0.016125,0.683107
0.337881,0.368229,0.015625,0.974049
0.497829,-0.044100,0.014875,0.471210
0.087456,0.492082,0.014375,0.436720
0.267913,-0.421928,0.014125,0.386313
0.443747,0.230006,0.013625,1.673786
0.452544,-0.212222,0.012875,0.725258
0.250980,0.432269,0.012375,0.739793
0.106930,-0.488282,0.012125,0.271481
0.495772,0.063834,0.011625,0.718965
0.352317,-0.354618,0.010875,0.540031
0.384070,0.319972,0.010375,1.256159
0.487628,-0.110118,0.009625,0.548045
0.152331,0.476143,0.009125,0.532690
0.209308,-0.453995,0.008875,0.331916
0.470564,0.168819,0.008375,1.399306
0.420294,-0.270730,0.007625,0.756218
0.306443,0.395022,0.007125,0.889152
0.040872,-0.498279,0.006875,0.245584
0.499951,-0.002847,0.006375,0.492835
0.046545,0.497794,0.005875,0.405070
0.301936,-0.398501,0.005625,0.432604
0.423377,0.265944,0.005125,1.636265
0.468658,-0.174184,0.004375,0.659228
0.214492,0.451640,0.003875,0.663363
0.146919,-0.477914,0.003625,0.292199
0.488932,0.104575,0.003125,0.932010
0.380479,-0.324392,0.002375,0.638042
0.356415,0.350664,0.001875,1.092431
0.495146,-0.069494,0.001125,0.500097
0.112516,0.487175,0.000625,0.474589
0.246116,-0.435232,0.000375,0.365056
0.455082,0.207123,-0.000125,1.670072
0.441262,-0.235131,-0.000875,0.767303
0.272808,0.419015,-0.001375,0.812752
0.081880,-0.493247,-0.001625,0.261863
0.498515,0.038444,-0.002125,0.622293
0.005286,0.499965,-0.002625,0.390441
0.333823,-0.372228,-0.002875,0.496515
0.399985,0.300001,-0.003375,1.445912
0.481442,-0.134895,-0.004125,0.588470
0.176467,0.467801,-0.004625,0.585802
0.185873,-0.464142,-0.004875,0.316699
0.478610,0.144582,-0.005375,1.230101
0.405938,-0.291851,-0.006125,0.731744
0.326219,0.378863,-0.006625,0.974055
0.015375,-0.499716,-0.006875,0.231368
0.499140,-0.028372,-0.007375,0.455027
0.071900,0.494741,-0.007875,0.429995
0.281174,-0.413371,-0.008125,0.404151
0.436362,0.243954,-0.008625,1.760776
0.459089,-0.197861,-0.009375,0.715813
0.237235,0.440025,-0.009875,0.729243
0.122301,-0.484706,-0.010125,0.280337
0.493532,0.079456,-0.010625,0.795518
0.363328,-0.343312,-0.011375,0.584445
0.373753,0.331915,-0.011875,1.232628
0.490796,-0.094657,-0.012625,0.531104
0.137199,0.480629,-0.013125,0.516003
0.223491,-0.447072,-0.013375,0.344379
0.464886,0.183544,-0.013875,1.558469
0.428497,-0.257247,-0.014625,0.780191
0.293715,0.404354,-0.015125,0.879894
0.056560,-0.496553,-0.015375,0.248032
0.499581,0.012932,-0.015875,0.539080
0.030793,0.498782,-0.016375,0.404446
0.314211,-0.388580,-0.016625,0.456114
0.414549,0.279027,-0.017125,1.632708
0.473639,-0.159207,-0.017875,0.637007
0.199998,0.457890,-0.018375,0.641082
0.161825,-0.472722,-0.018625,0.301206
0.485041,0.119872,-0.019125,1.046820
0.390226,-0.311976,-0.019875,0.683661
0.344883,0.361442,-0.020375,1.066935
0.496650,-0.053781,-0.021125,0.484833
0.096990,0.490026,-0.021625,0.458857
0.259484,-0.426837,-0.021875,0.377055
0.447868,0.221164,-0.022375,1.777510
0.447986,-0.220848,-0.023125,0.759933
0.259156,0.426943,-0.023625,0.789185
0.097300,-0.489860,-0.023875,0.265416
0.496467,0.054098,-0.024375,0.684081
0.344976,-0.361054,-0.025125,0.529816
0.389812,0.312074,-0.025625,1.395570
0.484801,-0.119467,-0.026375,0.566078
0.161385,0.472475,-0.026875,0.559725
0.200146,-0.457390,-0.027125,0.323938
0.473111,0.159383,-0.027625,1.372645
0.414311,-0.278462,-0.028375,0.759335
0.313600,0.388357,-0.028875,0.943477
0.031092,-0.498182,-0.029125,0.230440
0.498963,-0.012580,-0.029625,0.470612
0.056151,0.495923,-0.030125,0.420277
0.293578,-0.403595,-0.030375,0.419138
0.427690,0.257154,-0.030875,1.767850
0.464257,-0.182935,-0.031625,0.687936
0.222809,0.446458,-0.032125,0.694434
0.137281,-0.479693,-0.032375,0.283897
0.489826,0.094812,-0.032875,0.884214
0.373235,-0.331006,-0.033625,0.622914
0.362345,0.342844,-0.034125,1.175899
0.492494,-0.078949,-0.034875,0.513407
0.121695,0.483672,-0.035375,0.491224
0.236973,-0.438833,-0.035625,0.350707
0.457837,0.197686,-0.036125,1.675355
0.435402,-0.243033,-0.036875,0.776367
0.280147,0.412457,-0.037375,0.839688
0.072036,-0.493351,-0.037625,0.247029
0.497722,0.028627,-0.038125,0.594555
0.014995,0.498280,-0.038625,0.400346
0.325514,-0.377531,-0.038875,0.478461
0.404512,0.291238,-0.039375,1.562086
0.477190,-0.143803,-0.040125,0.605641
0.184956,0.462754,-0.040625,0.603635
0.176198,-0.466137,-0.040875,0.302974
0.479717,0.134759,-0.041375,1.164400
0.398773,-0.298673,-0.042125,0.711165
0.332364,0.371103,-0.042625,1.010517
0.005601,-0.498127,-0.042875,0.211362
0.496666,-0.037966,-0.043375,0.469620
0.081235,0.491402,-0.043875,0.440102
0.272025,-0.417199,-0.044125,0.384945
0.439345,0.234489,-0.044625,1.802294
0.453343,-0.205964,-0.045375,0.728412
0.244787,0.433561,-0.045875,0.740271
0.112363,-0.485023,-0.046125,0.263959
0.492943,0.069522,-0.046625,0.754955
0.355048,-0.348850,-0.047375,0.558901
0.378518,0.323159,-0.047875,1.303539
0.486694,-0.103755,-0.048625,0.541442
0.145893,0.475712,-0.049125,0.525240
0.213752,-0.449302,-0.049375,0.324777
0.466222,0.173635,-0.049875,1.485115
0.421401,-0.264308,-0.050625,0.759108
0.300106,0.396639,-0.051125,0.883558
0.046635,-0.495162,-0.051375,0.226258
0.497292,0.003166,-0.051875,0.523626
0.040318,0.495612,-0.052375,0.408768
0.305036,-0.392663,-0.052625,0.432015
0.417782,0.269510,-0.053125,1.690179
0.468002,-0.167545,-0.053875,0.645971
0.207796,0.451513,-0.054375,0.644068
0.151762,-0.473270,-0.054625,0.280682
0.484672,0.109793,-0.055125,0.976155
0.381960,-0.317780,-0.055875,0.647196
0.349917,0.352676,-0.056375,1.088691
0.492702,-0.063102,-0.057125,0.495711
0.105923,0.485242,-0.057625,0.463458
0.249658,-0.429327,-0.057875,0.352861
0.449457,0.211143,-0.058375,1.716812
0.440951,-0.228181,-0.059125,0.744606
0.265826,0.419263,-0.059625,0.775920
0.087191,-0.488685,-0.059875,0.241885
0.494376,0.044129,-0.060375,0.655432
0.335756,-0.365420,-0.061125,0.497799
0.393325,0.302485,-0.061625,1.436699
0.479277,-0.128075,-0.062375,0.569733
0.169464,0.466185,-0.062875,0.558286
0.189934,-0.458193,-0.063125,0.298923
0.472982,0.149129,-0.063625,1.261252
0.406051,-0.284568,-0.064375,0.713543
0.318935,0.379568,-0.064875,0.928194
0.021220,-0.495286,-0.065125,0.205355
0.495179,-0.022159,-0.065625,0.471485
0.065357,0.491280,-0.066125,0.421080
0.283643,-0.406375,-0.066375,0.390648
0.429559,0.246996,-0.066875,1.732682
0.457283,-0.190577,-0.067625,0.677810
0.229794,0.438810,-0.068125,0.677062
0.126960,-0.478755,-0.068375,0.257105
0.487953,0.084607,-0.068875,0.825854
0.363956,-0.335691,-0.069625,0.577975
0.366172,0.333167,-0.070125,1.180520
0.487090,-0.087864,-0.070875,0.516653
0.130093,0.477474,-0.071375,0.488091
0.226586,-0.439919,-0.071625,0.322419
0.457977,0.187231,-0.072125,1.535208
0.427143,-0.249476,-0.072875,0.730222
0.285822,0.403636,-0.073375,0.804588
0.061892,-0.490662,-0.073625,0.219250
0.494119,0.018755,-0.074125,0.578477
0.024511,0.493792,-0.074625,0.395273
0.315453,-0.380635,-0.074875,0.442944
0.406694,0.280925,-0.075375,1.542941
0.470281,-0.151791,-0.076125,0.596543
0.192295,0.455139,-0.076625,0.587428
0.165637,-0.465462,-0.076875,0.273040
0.478085,0.124290,-0.077375,1.051825
0.389429,-0.303713,-0.078125,0.650909
0.336542,0.361327,-0.078625,0.980467
0.491396,-0.047223,-0.079375,0.476095
0.089989,0.485306,-0.079875,0.436601
0.261443,-0.418602,-0.080125,0.353782
0.439783,0.223809,-0.080625,1.665552
0.445085,-0.212785,-0.081375,0.690384
0.250840,0.424707,-0.081875,0.701573
0.101915,-0.482565,-0.082125,0.233305
0.489544,0.059326,-0.082625,0.711412
0.344851,-0.352316,-0.083375,0.510919
0.381050,0.312675,-0.083875,1.276993
0.479860,-0.112129,-0.084625,0.533520
0.153625,0.468138,-0.085125,0.511466
0.202926,-0.448923,-0.085375,0.293333
0.464863,0.162873,-0.085875,1.309196
0.411987,-0.269745,-0.086625,0.689391
0.304676,0.386758,-0.087125,0.833117
0.036589,-0.490945,-0.087375,0.198077
0.492175,-0.006471,-0.087875,0.520113
0.049466,0.489636,-0.088375,0.402188
0.294242,-0.394420,-0.088625,0.395600
0.418557,0.258586,-0.089125,1.582680
0.459753,-0.174785,-0.089875,0.616765
0.214270,0.442629,-0.090375,0.610673
0.140982,-0.471074,-0.090625,0.247764
0.481506,0.099240,-0.091125,0.880440
0.371618,-0.321650,-0.091875,0.581854
0.352841,0.342009,-0.092375,1.042070
0.485961,-0.071902,-0.093125,0.491208
0.114090,0.477721,-0.093625,0.453024
0.238547,-0.429282,-0.093875,0.320540
0.448406,0.200064,-0.094375,1.503659
0.431471,-0.234060,-0.095125,0.678026
0.270831,0.409275,-0.095625,0.721024
0.076751,-0.484683,-0.095875,0.210928
0.489439,0.034077,-0.096375,0.623866
0.008842,0.490446,-0.096875,0.379589
0.324739,-0.367575,-0.097125,0.450683
0.394478,0.291301,-0.097625,1.355205
0.471049,-0.135778,-0.098375,0.546718
0.176403,0.457281,-0.098875,0.531867
0.178796,-0.456296,-0.099125,0.265772
0.470083,0.138191,-0.099625,1.088796
0.395562,-0.288887,-0.100375,0.632110
0.322296,0.368713,-0.100875,0.866858
0.011410,-0.489534,-0.101125,0.000000
0.488554,-0.031425,-0.101625,0.477979
0.074001,0.483833,-0.102125,0.411946
0.272230,-0.406707,-0.102375,0.355400
0.428858,0.235580,-0.102875,1.531760
0.447745,-0.196942,-0.103625,0.623506
0.235281,0.428720,-0.104125,0.628699
0.116094,-0.475003,-0.104375,0.224367
0.483228,0.074106,-0.104875,0.748617
0.352709,-0.338289,-0.105625,0.514050
0.367748,0.321712,-0.106125,1.106537
0.478903,-0.096071,-0.106875,0.498891
0.137541,0.468565,-0.107375,0.468611
0.215069,-0.438363,-0.107625,0.290155
0.455384,0.175881,-0.108125,1.290871
0.416510,-0.254294,-0.108875,0.643315
0.289667,0.392594,-0.109375,0.740640
0.051596,-0.485098,-0.109625,0.191451
0.487639,0.008986,-0.110125,0.556076
0.033673,0.486445,-0.110625,0.382492
0.303724,-0.381390,-0.110875,0.399579
0.406388,0.269155,-0.111375,1.385762
0.460701,-0.158690,-0.112125,0.554901
0.198312,0.444958,-0.112625,0.549188
0.154317,-0.462001,-0.112875,0.240591
0.473611,0.113309,-0.113375,0.902355
0.377949,-0.306806,-0.114125,0.568129
0.338592,0.349595,-0.114625,0.906269
0.483275,-0.055979,-0.115375,0.462695
0.097992,0.476414,-0.115875,0.422633
0.249526,-0.417434,-0.116125,0.320867
0.437543,0.212024,-0.116625,1.396782
0.434320,-0.218150,-0.117375,0.612309
0.255222,0.413482,-0.117875,0.644662
0.091099,-0.477229,-0.118125,0.204101
0.483245,0.049016,-0.118625,0.648068
0.332798,-0.353547,-0.119375,0.452692
0.381191,0.300538,-0.119875,1.158759
0.470259,-0.119609,-0.120625,0.501063
0.160222,0.457884,-0.121125,0.483261
0.191129,-0.445800,-0.121375,0.262524
0.460684,0.151383,-0.121875,1.074372
0.400280,-0.273385,-0.122625,0.594088
0.307253,0.374748,-0.123125,0.763234
0.026577,-0.483810,-0.123375,0.000000
0.484154,-0.015818,-0.123875,0.503722
0.058070,0.480790,-0.124375,0.388768
0.281912,-0.393693,-0.124625,0.357528
0.416721,0.246349,-0.125125,1.348067
0.448871,-0.180749,-0.125875,0.554927
0.219241,0.431234,-0.126375,0.565112
0.129615,-0.466011,-0.126625,0.218902
0.475429,0.088354,-0.127125,0.756074
0.359240,-0.323411,-0.127875,0.504578
0.353482,0.329500,-0.128375,0.946450
0.476367,-0.080010,-0.129125,0.464839
0.121317,0.467418,-0.129625,0.433588
0.226250,-0.426548,-0.129875,0.290369
0.444571,0.188040,-0.130375,1.210655
0.419546,-0.238301,-0.131125,0.584069
0.273990,0.396994,-0.131625,0.661242
0.066124,-0.477741,-0.131875,0.187632
0.481556,0.024097,-0.132375,0.570067
0.018090,0.481681,-0.132875,0.362230
0.311987,-0.367344,-0.133125,0.400733
0.393100,0.278597,-0.133625,1.179108
0.460073,-0.142394,-0.134375,0.499028
0.182018,0.445733,-0.134875,0.498229
0.166850,-0.451555,-0.135125,0.238342
0.464278,0.126697,-0.135625,0.884596
0.382862,-0.291236,-0.136375,0.538494
0.323497,0.355830,-0.136875,0.787605
0.001823,-0.480826,-0.137125,0.000000
0.479002,-0.040209,-0.137625,0.463109
0.081907,0.473511,-0.138125,0.397248
0.259417,-0.404419,-0.138375,0.322496
0.425423,0.223000,-0.138875,1.242691
0.435620,-0.201842,-0.139625,0.543805
0.239081,0.416179,-0.140125,0.581582
0.104818,-0.468303,-0.140375,0.201335
0.475529,0.063455,-0.140875,0.644220
0.339532,-0.338615,-0.141625,0.446475
0.366889,0.308533,-0.142125,0.978138
0.467864,-0.103392,-0.142875,0.460072
0.143855,0.456891,-0.143375,0.445923
0.202520,-0.434002,-0.143625,0.263196
0.449904,0.163750,-0.144125,1.013263
0.403501,-0.257291,-0.144875,0.543933
0.291490,0.379341,-0.145375,0.677942
0.041300,-0.476537,-0.145625,0.000000
0.478171,-0.000520,-0.146125,0.508411
0.042309,0.476142,-0.146625,0.367012
0.290385,-0.379610,-0.146875,0.358342
0.403414,0.256003,-0.147375,1.152028
0.448399,-0.164308,-0.148125,0.492544
0.202814,0.432177,-0.148625,0.514955
0.142359,-0.455599,-0.148875,0.218386
0.466147,0.101950,-0.149375,0.731815
0.364350,-0.307753,-0.150125,0.482749
0.338316,0.335938,-0.150625,0.809967
0.472210,-0.064058,-0.151375,0.429971
0.105061,0.464646,-0.151875,0.407687
0.236356,-0.413514,-0.152125,0.291993
0.432449,0.199232,-0.152625,1.091117
0.421016,-0.221859,-0.153375,0.521087
0.257730,0.399872,-0.153875,0.598094
0.080054,-0.468868,-0.154125,0.187740
0.473909,0.038744,-0.154625,0.558148
0.002836,0.475319,-0.155125,0.344194
0.318928,-0.352340,-0.155375,0.396840
0.378743,0.286804,-0.155875,0.989583
0.457812,-0.126003,-0.156625,0.450870
0.165487,0.444888,-0.157125,0.461109
0.178462,-0.439755,-0.157375,0.239736
0.453515,0.139284,-0.157875,0.833495
0.386268,-0.275019,-0.158625,0.498088
0.307627,0.360617,-0.159125,0.691728
0.016756,-0.473623,-0.159375,0.000000
0.473106,-0.024706,-0.159875,0.458852
0.065950,0.468967,-0.160375,0.376719
0.268106,-0.390281,-0.160625,0.323179
0.412078,0.232875,-0.161125,1.074534
0.435298,-0.185235,-0.161875,0.480169
0.222501,0.417286,-0.162375,0.533117
0.117786,-0.457908,-0.162625,0.202718
0.466282,0.077274,-0.163125,0.613596
0.344839,-0.322848,-0.163875,0.431321
0.351630,0.315178,-0.164375,0.825581
0.463814,-0.087239,-0.165125,0.421421
0.127407,0.454242,-0.165625,0.420888
0.212850,-0.420928,-0.165875,0.264743
0.437761,0.175170,-0.166375,0.923366
0.405138,-0.240692,-0.167125,0.489363
0.275086,0.382400,-0.167625,0.610871
0.055457,-0.467699,-0.167875,0.000000
0.470578,0.014350,-0.168375,0.490480
0.026835,0.469852,-0.168875,0.349159
0.297536,-0.364512,-0.169125,0.355876
0.388979,0.264428,-0.169625,0.970097
0.446263,-0.147721,-0.170375,0.438793
0.186098,0.431473,-0.170875,0.479093
0.154203,-0.443777,-0.171125,0.220523
0.455382,0.114771,-0.171625,0.683713
