x,y,z,geometric_likelihood
0.036568,-0.472507,0.159375,0.000000
0.474062,-0.004883,0.158875,0.432775
0.046326,0.471987,0.158375,0.258151
0.284713,-0.379388,0.158125,0.310292
0.402968,0.250542,0.157625,0.845896
0.444244,-0.167443,0.156875,0.437018
0.205712,0.428053,0.156375,0.384928
0.137484,-0.454668,0.156125,0.205526
0.465107,0.097241,0.155625,0.536758
0.360346,-0.310104,0.154875,0.384904
0.340537,0.331969,0.154375,0.713729
0.470887,-0.068302,0.153625,0.391649
0.109245,0.463269,0.153125,0.290544
0.232419,-0.415464,0.152875,0.268828
0.434339,0.195272,0.152375,0.800007
0.419448,-0.225994,0.151625,0.442486
0.261887,0.398217,0.151125,0.491972
0.075897,-0.470613,0.150875,0.000000
0.475604,0.034474,0.150375,0.489275
0.007240,0.476954,0.149875,0.261055
0.316891,-0.356640,0.149625,0.348482
0.383105,0.284592,0.149125,0.857948
0.459173,-0.130940,0.148375,0.436480
0.170637,0.446112,0.147875,0.350422
0.175550,-0.444285,0.147625,0.235100
0.458079,0.136080,0.147125,0.650302
0.386893,-0.280871,0.146375,0.422437
0.313720,0.360971,0.145875,0.645759
0.012507,-0.478160,0.145625,0.000000
0.477574,-0.029353,0.145125,0.418953
0.071016,0.473329,0.144625,0.282859
0.267406,-0.397051,0.144375,0.300553
0.419041,0.231743,0.143875,0.909618
0.439078,-0.191640,0.143125,0.461645
0.229364,0.420773,0.142625,0.443912
0.115120,-0.465270,0.142375,0.194494
0.473700,0.074026,0.141875,0.552992
0.347125,-0.331041,0.141125,0.387766
0.360231,0.316951,0.140625,0.820878
0.470926,-0.093077,0.139875,0.426601
0.133932,0.461126,0.139375,0.323481
0.212760,-0.430555,0.139125,0.262201
0.447641,0.174357,0.138625,0.804778
0.410917,-0.249275,0.137875,0.460170
0.284330,0.387666,0.137375,0.577224
0.052216,-0.477986,0.137125,0.000000
0.480863,0.010231,0.136625,0.490078
0.031858,0.480057,0.136125,0.284207
0.300828,-0.375554,0.135875,0.339645
0.400533,0.266921,0.135375,0.955755
0.455728,-0.155527,0.134625,0.466154
0.194830,0.440513,0.134125,0.401983
0.153923,-0.456492,0.133875,0.225935
0.468336,0.113457,0.133375,0.648988
0.375155,-0.302770,0.132625,0.430497
0.334504,0.347347,0.132125,0.754206
0.479384,-0.054146,0.131375,0.410381
0.095876,0.472948,0.130875,0.309255
0.248810,-0.413558,0.130625,0.290362
0.433849,0.211761,0.130125,0.954376
0.432205,-0.215549,0.129375,0.487181
0.252579,0.411819,0.128875,0.517872
0.091948,-0.474343,0.128625,0.000000
0.480697,0.050140,0.128125,0.563572
0.332403,-0.351118,0.127375,0.384216
0.378937,0.300515,0.126875,0.937915
0.469239,-0.117928,0.126125,0.459426
0.158543,0.457256,0.125625,0.365665
0.191993,-0.444319,0.125375,0.254673
0.459526,0.152454,0.124875,0.796022
0.400740,-0.272030,0.124125,0.476128
0.306104,0.375523,0.123625,0.677954
0.027954,-0.483733,0.123375,0.000000
0.484451,-0.014447,0.122875,0.468503
0.056760,0.481459,0.122375,0.306516
0.283404,-0.393405,0.122125,0.326484
0.416784,0.247990,0.121625,1.047076
0.450566,-0.179943,0.120875,0.497015
0.218701,0.433220,0.120375,0.466640
0.131390,-0.467233,0.120125,0.214429
0.477052,0.090061,0.119625,0.651724
0.361867,-0.323915,0.118875,0.433226
0.354400,0.332247,0.118375,0.875825
0.479482,-0.079130,0.117625,0.445050
0.120776,0.470845,0.117125,0.340688
0.229023,-0.428823,0.116875,0.281264
0.447313,0.190703,0.116375,0.972148
0.423660,-0.239045,0.115625,0.513760
0.275236,0.401237,0.115125,0.606306
0.068090,-0.481838,0.114875,0.000000
0.486063,0.025710,0.114375,0.554796
0.016887,0.486567,0.113875,0.310215
0.316257,-0.370230,0.113625,0.373172
0.396557,0.282746,0.113125,1.061570
0.465834,-0.142725,0.112375,0.492465
0.182947,0.451679,0.111875,0.419789
0.170226,-0.456687,0.111625,0.245229
0.469931,0.129678,0.111125,0.781838
0.388972,-0.294139,0.110375,0.487147
0.327095,0.361852,0.109875,0.793274
0.003238,-0.487824,0.109625,0.000000
0.486351,-0.039432,0.109125,0.430656
0.081819,0.481151,0.108625,0.329411
0.264712,-0.410100,0.108375,0.312663
0.431771,0.227897,0.107875,1.117317
0.443715,-0.204061,0.107125,0.531629
0.242126,0.424271,0.106625,0.543946
0.108067,-0.476451,0.106375,0.201553
0.484183,0.066014,0.105875,0.647669
0.347099,-0.344196,0.105125,0.428047
0.373306,0.315747,0.104625,1.011174
0.477867,-0.104177,0.103875,0.478714
0.145587,0.467031,0.103375,0.381240
0.208146,-0.442765,0.103125,0.272690
0.459365,0.168676,0.102625,0.963260
0.413490,-0.262007,0.101875,0.537681
0.297217,0.389083,0.101375,0.708476
0.043668,-0.487716,0.101125,0.000000
0.489769,0.000862,0.100625,0.522868
0.041969,0.488071,0.100125,0.328065
0.298772,-0.388279,0.099875,0.356628
0.412998,0.263737,0.099375,1.181027
0.460728,-0.167339,0.098625,0.529233
0.207020,0.444426,0.098125,0.486497
0.147570,-0.467593,0.097875,0.233519
0.478802,0.106147,0.097375,0.765072
0.375673,-0.315489,0.096625,0.489815
0.347194,0.346722,0.096125,0.924180
0.486550,-0.064593,0.095375,0.457507
0.106904,0.479135,0.094875,0.356841
0.244847,-0.425554,0.094625,0.300795
0.445417,0.206746,0.094125,1.153173
0.435210,-0.227758,0.093375,0.568731
0.264985,0.413711,0.092875,0.632502
0.084074,-0.484099,0.092625,0.188077
0.489690,0.041437,0.092125,0.625181
0.001533,0.491531,0.091625,0.331078
0.330925,-0.363509,0.091375,0.414086
0.391123,0.297934,0.090875,1.156715
0.474548,-0.129157,0.090125,0.514147
0.170182,0.461525,0.089625,0.433766
0.186287,-0.455312,0.089375,0.262826
0.469942,0.145794,0.088875,0.934871
0.401743,-0.284317,0.088125,0.553244
0.318409,0.375416,0.087625,0.825103
0.018807,-0.491947,0.087375,0.000000
0.491796,-0.024278,0.086875,0.474454
0.067193,0.487877,0.086375,0.346113
0.280035,-0.405170,0.086125,0.338835
0.428177,0.243584,0.085625,1.279315
0.453947,-0.191646,0.084875,0.572124
0.230639,0.435530,0.084375,0.564233
0.124141,-0.476982,0.084125,0.219930
0.486093,0.081980,0.083625,0.740512
0.360910,-0.335970,0.082875,0.481970
0.366299,0.330211,0.082375,1.071684
0.485049,-0.089804,0.081625,0.491024
0.131888,0.475420,0.081125,0.393203
0.223910,-0.439686,0.080875,0.290379
0.457654,0.184643,0.080375,1.148992
0.425092,-0.250912,0.079625,0.601985
0.287162,0.401593,0.079125,0.731830
0.059533,-0.490137,0.078875,0.000000
0.493545,0.016457,0.078375,0.580953
0.026759,0.493173,0.077875,0.343912
0.313427,-0.381756,0.077625,0.393470
0.407760,0.278896,0.077125,1.301311
0.469540,-0.153944,0.076375,0.554815
0.194435,0.454355,0.075875,0.498729
0.163555,-0.466402,0.075625,0.250401
0.478989,0.122172,0.075125,0.894273
0.388480,-0.305862,0.074375,0.555940
0.338705,0.360307,0.073875,0.958698
0.492132,-0.049583,0.073125,0.460487
0.092432,0.485986,0.072625,0.368821
0.260141,-0.420819,0.072375,0.323015
0.442016,0.222387,0.071875,1.338699
0.445524,-0.215522,0.071125,0.618822
0.253684,0.425037,0.070625,0.650448
0.100057,-0.484805,0.070375,0.205143
0.491767,0.057298,0.069875,0.700500
0.344755,-0.355480,0.069125,0.463622
0.384313,0.312401,0.068625,1.232449
0.481853,-0.114938,0.067875,0.527083
0.156646,0.470024,0.067375,0.441351
0.202005,-0.452425,0.067125,0.278797
0.468417,0.161700,0.066625,1.108738
0.413412,-0.273407,0.065875,0.622897
0.308544,0.387978,0.065375,0.844110
0.034567,-0.494534,0.065125,0.000000
0.495728,-0.008802,0.064625,0.521519
0.052114,0.493125,0.064125,0.357515
0.294693,-0.398844,0.063875,0.370508
0.423135,0.258729,0.063375,1.427256
0.462868,-0.178414,0.062625,0.602967
0.218225,0.445554,0.062125,0.574039
0.140064,-0.475976,0.061875,0.235531
0.486460,0.097927,0.061375,0.843914
0.373766,-0.326533,0.060625,0.544291
0.358003,0.343829,0.060125,1.111002
0.490776,-0.074926,0.059375,0.492668
0.117560,0.482404,0.058875,0.400449
0.239188,-0.435146,0.058625,0.308786
0.454445,0.200253,0.058125,1.346664
0.435500,-0.238848,0.057375,0.660824
0.276039,0.412998,0.056875,0.744194
0.075438,-0.491022,0.056625,0.189823
0.495794,0.032225,0.056125,0.642713
0.011245,0.496769,0.055625,0.352954
0.327289,-0.373919,0.055375,0.437332
0.401145,0.293379,0.054875,1.395938
0.476977,-0.139869,0.054125,0.568662
0.181053,0.462973,0.053625,0.501690
0.179240,-0.463707,0.053375,0.264055
0.477653,0.138029,0.052875,1.042818
0.400226,-0.295131,0.052125,0.625583
0.329025,0.372931,0.051625,0.973556
0.009299,-0.497267,0.051375,0.000000
0.496227,-0.034214,0.050875,0.458007
0.077474,0.491386,0.050375,0.376493
0.274813,-0.414687,0.050125,0.348615
0.437169,0.237531,0.049625,1.513830
0.454563,-0.202445,0.048875,0.656017
0.241434,0.435166,0.048375,0.656248
0.115930,-0.483988,0.048125,0.219267
0.492317,0.073181,0.047625,0.782518
0.357672,-0.346227,0.046875,0.519783
0.376207,0.326064,0.046375,1.278995
0.487732,-0.100181,0.045625,0.527295
0.142451,0.477149,0.045125,0.443381
0.217280,-0.448080,0.044875,0.293159
0.465402,0.177291,0.044375,1.301070
0.423923,-0.261507,0.043625,0.686976
0.297594,0.399472,0.043125,0.848248
0.050405,-0.495602,0.042875,0.000000
0.498154,0.006885,0.042375,0.572807
0.036696,0.496890,0.041875,0.363753
0.308599,-0.391196,0.041625,0.407267
0.416712,0.273239,0.041125,1.545096
0.470445,-0.164474,0.040375,0.617917
0.204990,0.454301,0.039875,0.572083
0.155729,-0.473475,0.039625,0.246384
0.485315,0.113748,0.039125,0.962349
0.385600,-0.315975,0.038375,0.609248
0.348503,0.356527,0.037875,1.122890
0.495038,-0.059654,0.037125,0.482312
0.102713,0.487964,0.036625,0.404460
0.253887,-0.429206,0.036375,0.327783
0.449792,0.215407,0.035875,1.541674
0.444666,-0.225917,0.035125,0.704434
0.263946,0.423242,0.034625,0.743415
0.091273,-0.490395,0.034375,0.202733
0.496531,0.048054,0.033875,0.709943
0.340279,-0.364847,0.033125,0.485926
0.393225,0.307099,0.032625,1.452863
0.483014,-0.125225,0.031875,0.566742
0.166984,0.470247,0.031375,0.497713
0.194525,-0.459556,0.031125,0.273879
0.474832,0.153613,0.030625,1.212337
0.410851,-0.283389,0.029875,0.689731
0.318242,0.384525,0.029375,0.967992
0.025082,-0.498520,0.029125,0.000000
0.498833,-0.018599,0.028625,0.500879
0.062142,0.495326,0.028125,0.380827
0.288774,-0.407225,0.027875,0.376803
0.430936,0.252081,0.027375,1.657952
0.462287,-0.188631,0.026625,0.672819
0.228337,0.444049,0.026125,0.648711
0.131586,-0.481680,0.025875,0.227654
0.491365,0.088976,0.025375,0.875041
0.369604,-0.335836,0.024625,0.577212
0.366881,0.338845,0.024125,1.289379
0.492168,-0.084997,0.023375,0.513935
0.127706,0.482875,0.022875,0.442887
0.232016,-0.442331,0.022625,0.305421
0.460942,0.192466,0.022125,1.500109
0.433224,-0.248717,0.021375,0.735098
0.285651,0.409838,0.020875,0.837717
0.066213,-0.495167,0.020625,0.186710
0.499080,0.022670,0.020125,0.630430
0.021050,0.499171,0.019625,0.365444
0.321670,-0.382300,0.019375,0.446930
0.408974,0.287026,0.018875,1.616677
0.476646,-0.149932,0.018125,0.613152
0.191036,0.461730,0.017625,0.561322
0.171033,-0.469517,0.017375,0.251572
0.482688,0.129335,0.016875,1.099430
0.396346,-0.304385,0.016125,0.668627
0.337881,0.368229,0.015625,1.107013
0.497829,-0.044100,0.014875,0.462216
0.087456,0.492082,0.014375,0.406778
0.267913,-0.421928,0.014125,0.346609
0.443747,0.230006,0.013625,1.709725
0.452544,-0.212222,0.012875,0.724227
0.250980,0.432269,0.012375,0.728659
0.106930,-0.488282,0.012125,0.209793
0.495772,0.063834,0.011625,0.785097
0.352317,-0.354618,0.010875,0.534495
0.384070,0.319972,0.010375,1.463546
0.487628,-0.110118,0.009625,0.549012
0.152331,0.476143,0.009125,0.491175
0.209308,-0.453995,0.008875,0.279644
0.470564,0.168819,0.008375,1.395508
0.420294,-0.270730,0.007625,0.738635
0.306443,0.395022,0.007125,0.944457
0.040872,-0.498279,0.006875,0.000000
0.499951,-0.002847,0.006375,0.551473
0.046545,0.497794,0.005875,0.381885
0.301936,-0.398501,0.005625,0.406114
0.423377,0.265944,0.005125,1.748659
0.468658,-0.174184,0.004375,0.665536
0.214492,0.451640,0.003875,0.630404
0.146919,-0.477914,0.003625,0.229097
0.488932,0.104575,0.003125,0.981076
0.380479,-0.324392,0.002375,0.628786
0.356415,0.350664,0.001875,1.262916
0.495146,-0.069494,0.001125,0.490374
0.112516,0.487175,0.000625,0.441920
0.246116,-0.435232,0.000375,0.315284
0.455082,0.207123,-0.000125,1.680833
0.441262,-0.235131,-0.000875,0.758289
0.272808,0.419015,-0.001375,0.812743
0.081880,-0.493247,-0.001625,0.193722
0.498515,0.038444,-0.002125,0.695613
0.005286,0.499965,-0.002625,0.362921
0.333823,-0.372228,-0.002875,0.485816
0.399985,0.300001,-0.003375,1.630242
0.481442,-0.134895,-0.004125,0.589821
0.176467,0.467801,-0.004625,0.546940
0.185873,-0.464142,-0.004875,0.251583
0.478610,0.144582,-0.005375,1.251703
0.405938,-0.291851,-0.006125,0.714177
0.326219,0.378863,-0.006625,1.067424
0.015375,-0.499716,-0.006875,0.000000
0.499140,-0.028372,-0.007375,0.479984
0.071900,0.494741,-0.007875,0.406809
0.281174,-0.413371,-0.008125,0.364953
0.436362,0.243954,-0.008625,1.821334
0.459089,-0.197861,-0.009375,0.716259
0.237235,0.440025,-0.009875,0.701553
0.122301,-0.484706,-0.010125,0.209333
0.493532,0.079456,-0.010625,0.868826
0.363328,-0.343312,-0.011375,0.577132
0.373753,0.331915,-0.011875,1.426408
0.490796,-0.094657,-0.012625,0.520090
0.137199,0.480629,-0.013125,0.484722
0.223491,-0.447072,-0.013375,0.281969
0.464886,0.183544,-0.013875,1.570505
0.428497,-0.257247,-0.014625,0.764026
0.293715,0.404354,-0.015125,0.905013
0.056560,-0.496553,-0.015375,0.000000
0.499581,0.012932,-0.015875,0.610133
0.030793,0.498782,-0.016375,0.378500
0.314211,-0.388580,-0.016625,0.434559
0.414549,0.279027,-0.017125,1.768709
0.473639,-0.159207,-0.017875,0.636500
0.199998,0.457890,-0.018375,0.606491
0.161825,-0.472722,-0.018625,0.224794
0.485041,0.119872,-0.019125,1.098614
0.390226,-0.311976,-0.019875,0.668018
0.344883,0.361442,-0.020375,1.204601
0.496650,-0.053781,-0.021125,0.462465
0.096990,0.490026,-0.021625,0.439339
0.259484,-0.426837,-0.021875,0.323678
0.447868,0.221164,-0.022375,1.808849
0.447986,-0.220848,-0.023125,0.752136
0.259156,0.426943,-0.023625,0.774374
0.097300,-0.489860,-0.023875,0.193463
0.496467,0.054098,-0.024375,0.766364
0.344976,-0.361054,-0.025125,0.519456
0.389812,0.312074,-0.025625,1.582836
0.484801,-0.119467,-0.026375,0.553969
0.161385,0.472475,-0.026875,0.532274
0.200146,-0.457390,-0.027125,0.248268
0.473111,0.159383,-0.027625,1.403038
0.414311,-0.278462,-0.028375,0.739312
0.313600,0.388357,-0.028875,1.008578
0.031092,-0.498182,-0.029125,0.000000
0.498963,-0.012580,-0.029625,0.531943
0.056151,0.495923,-0.030125,0.402074
0.293578,-0.403595,-0.030375,0.382851
0.427690,0.257154,-0.030875,1.851974
0.464257,-0.182935,-0.031625,0.683347
0.222809,0.446458,-0.032125,0.666545
0.137281,-0.479693,-0.032375,0.202809
0.489826,0.094812,-0.032875,0.957954
0.373235,-0.331006,-0.033625,0.608921
0.362345,0.342844,-0.034125,1.347304
0.492494,-0.078949,-0.034875,0.486997
0.121695,0.483672,-0.035375,0.476976
0.236973,-0.438833,-0.035625,0.282875
0.457837,0.197686,-0.036125,1.703096
0.435402,-0.243033,-0.036875,0.761347
0.280147,0.412457,-0.037375,0.851337
0.072036,-0.493351,-0.037625,0.000000
0.497722,0.028627,-0.038125,0.673034
0.014995,0.498280,-0.038625,0.369298
0.325514,-0.377531,-0.038875,0.459475
0.404512,0.291238,-0.039375,1.712957
0.477190,-0.143803,-0.040125,0.593173
0.184956,0.462754,-0.040625,0.581002
0.176198,-0.466137,-0.040875,0.217790
0.479717,0.134759,-0.041375,1.216840
0.398773,-0.298673,-0.042125,0.690406
0.332364,0.371103,-0.042625,1.121679
0.005601,-0.498127,-0.042875,0.000000
0.496666,-0.037966,-0.043375,0.462904
0.081235,0.491402,-0.043875,0.431666
0.272025,-0.417199,-0.044125,0.332394
0.439345,0.234489,-0.044625,1.852743
0.453343,-0.205964,-0.045375,0.718860
0.244787,0.433561,-0.045875,0.726312
0.112363,-0.485023,-0.046125,0.187011
0.492943,0.069522,-0.046625,0.837098
0.355048,-0.348850,-0.047375,0.544191
0.378518,0.323159,-0.047875,1.481878
0.486694,-0.103755,-0.048625,0.513660
0.145893,0.475712,-0.049125,0.516280
0.213752,-0.449302,-0.049375,0.244536
0.466222,0.173635,-0.049875,1.524790
0.421401,-0.264308,-0.050625,0.740080
0.300106,0.396639,-0.051125,0.934368
0.046635,-0.495162,-0.051375,0.000000
0.497292,0.003166,-0.051875,0.587302
0.040318,0.495612,-0.052375,0.390216
0.305036,-0.392663,-0.052625,0.399651
0.417782,0.269510,-0.053125,1.792897
0.468002,-0.167545,-0.053875,0.633790
0.207796,0.451513,-0.054375,0.628263
0.151762,-0.473270,-0.054625,0.193975
0.484672,0.109793,-0.055125,1.044484
0.381960,-0.317780,-0.055875,0.627167
0.349917,0.352676,-0.056375,1.236931
0.492702,-0.063102,-0.057125,0.455434
0.105923,0.485242,-0.057625,0.463914
0.249658,-0.429327,-0.057875,0.285155
0.449457,0.211143,-0.058375,1.758629
0.440951,-0.228181,-0.059125,0.731466
0.265826,0.419263,-0.059625,0.787220
0.087191,-0.488685,-0.059875,0.000000
0.494376,0.044129,-0.060375,0.732713
0.335756,-0.365420,-0.061125,0.478292
0.393325,0.302485,-0.061625,1.591248
0.479277,-0.128075,-0.062375,0.544581
0.169464,0.466185,-0.062875,0.553927
0.189934,-0.458193,-0.063125,0.211663
0.472982,0.149129,-0.063625,1.315451
0.406051,-0.284568,-0.064375,0.693286
0.318935,0.379568,-0.064875,1.021780
0.021220,-0.495286,-0.065125,0.000000
0.495179,-0.022159,-0.065625,0.508626
0.065357,0.491280,-0.066125,0.415924
0.283643,-0.406375,-0.066375,0.342464
0.429559,0.246996,-0.066875,1.798773
0.457283,-0.190577,-0.067625,0.666364
0.229794,0.438810,-0.068125,0.673724
0.126960,-0.478755,-0.068375,0.000000
0.487953,0.084607,-0.068875,0.900124
0.363956,-0.335691,-0.069625,0.558416
0.366172,0.333167,-0.070125,1.342778
0.487090,-0.087864,-0.070875,0.475194
0.130093,0.477474,-0.071375,0.495052
0.226586,-0.439919,-0.071625,0.243378
0.457977,0.187231,-0.072125,1.584827
0.427143,-0.249476,-0.072875,0.716016
0.285822,0.403636,-0.073375,0.850133
0.061892,-0.490662,-0.073625,0.000000
0.494119,0.018755,-0.074125,0.638251
0.024511,0.493792,-0.074625,0.370974
0.315453,-0.380635,-0.074875,0.413844
0.406694,0.280925,-0.075375,1.656081
0.470281,-0.151791,-0.076125,0.577374
0.192295,0.455139,-0.076625,0.588261
0.165637,-0.465462,-0.076875,0.186773
0.478085,0.124290,-0.077375,1.115565
0.389429,-0.303713,-0.078125,0.630637
0.336542,0.361327,-0.078625,1.107934
0.491396,-0.047223,-0.079375,0.438234
0.089989,0.485306,-0.079875,0.442351
0.261443,-0.418602,-0.080125,0.290664
0.439783,0.223809,-0.080625,1.718505
0.445085,-0.212785,-0.081375,0.680505
0.250840,0.424707,-0.081875,0.718529
0.101915,-0.482565,-0.082125,0.000000
0.489544,0.059326,-0.082625,0.780864
0.344851,-0.352316,-0.083375,0.489768
0.381050,0.312675,-0.083875,1.425210
0.479860,-0.112129,-0.084625,0.497551
0.153625,0.468138,-0.085125,0.522258
0.202926,-0.448923,-0.085375,0.209096
0.464863,0.162873,-0.085875,1.369748
0.411987,-0.269745,-0.086625,0.675482
0.304676,0.386758,-0.087125,0.913377
0.036589,-0.490945,-0.087375,0.000000
0.492175,-0.006471,-0.087875,0.549825
0.049466,0.489636,-0.088375,0.391988
0.294242,-0.394420,-0.088625,0.353306
0.418557,0.258586,-0.089125,1.658700
0.459753,-0.174785,-0.089875,0.604550
0.214270,0.442629,-0.090375,0.619857
0.140982,-0.471074,-0.090625,0.000000
0.481506,0.099240,-0.091125,0.947073
0.371618,-0.321650,-0.091875,0.561843
0.352841,0.342009,-0.092375,1.184327
0.485961,-0.071902,-0.093125,0.440611
0.114090,0.477721,-0.093625,0.465647
0.238547,-0.429282,-0.093875,0.246489
0.448406,0.200064,-0.094375,1.562396
0.431471,-0.234060,-0.095125,0.670613
0.270831,0.409275,-0.095625,0.762925
0.076751,-0.484683,-0.095875,0.000000
0.489439,0.034077,-0.096375,0.676606
0.008842,0.490446,-0.096875,0.347055
0.324739,-0.367575,-0.097125,0.424154
0.394478,0.291301,-0.097625,1.469747
0.471049,-0.135778,-0.098375,0.521576
0.176403,0.457281,-0.098875,0.545026
0.178796,-0.456296,-0.099125,0.000000
0.470083,0.138191,-0.099625,1.155598
0.395562,-0.288887,-0.100375,0.618137
0.322296,0.368713,-0.100875,0.973134
0.011410,-0.489534,-0.101125,0.000000
0.488554,-0.031425,-0.101625,0.468304
0.074001,0.483833,-0.102125,0.412515
0.272230,-0.406707,-0.102375,0.299321
0.428858,0.235580,-0.102875,1.590876
0.447745,-0.196942,-0.103625,0.617363
0.235281,0.428720,-0.104125,0.649996
0.116094,-0.475003,-0.104375,0.000000
0.483228,0.074106,-0.104875,0.810945
0.352709,-0.338289,-0.105625,0.493756
0.367748,0.321712,-0.106125,1.240720
0.478903,-0.096071,-0.106875,0.454766
0.137541,0.468565,-0.107375,0.483703
0.215069,-0.438363,-0.107625,0.211038
0.455384,0.175881,-0.108125,1.361184
0.416510,-0.254294,-0.108875,0.637912
0.289667,0.392594,-0.109375,0.805381
0.051596,-0.485098,-0.109625,0.000000
0.487639,0.008986,-0.110125,0.579782
0.033673,0.486445,-0.110625,0.363234
0.303724,-0.381390,-0.110875,0.363558
0.406388,0.269155,-0.111375,1.465078
0.460701,-0.158690,-0.112125,0.541618
0.198312,0.444958,-0.112625,0.564869
0.154317,-0.462001,-0.112875,0.000000
0.473611,0.113309,-0.113375,0.969813
0.377949,-0.306806,-0.114125,0.553534
0.338592,0.349595,-0.114625,1.024239
0.483275,-0.055979,-0.115375,0.407825
0.097992,0.476414,-0.115875,0.428788
0.249526,-0.417434,-0.116125,0.253754
0.437543,0.212024,-0.116625,1.460116
0.434320,-0.218150,-0.117375,0.610626
0.255222,0.413482,-0.117875,0.678655
0.091099,-0.477229,-0.118125,0.000000
0.483245,0.049016,-0.118625,0.696651
0.332798,-0.353547,-0.119375,0.429938
0.381191,0.300538,-0.119875,1.267028
0.470259,-0.119609,-0.120625,0.470000
0.160222,0.457884,-0.121125,0.497141
0.191129,-0.445800,-0.121375,0.000000
0.460684,0.151383,-0.121875,1.151894
0.400280,-0.273385,-0.122625,0.588727
0.307253,0.374748,-0.123125,0.843766
0.026577,-0.483810,-0.123375,0.000000
0.484154,-0.015818,-0.123875,0.489643
0.058070,0.480790,-0.124375,0.378448
0.281912,-0.393693,-0.124625,0.309803
0.416721,0.246349,-0.125125,1.407753
0.448871,-0.180749,-0.125875,0.550632
0.219241,0.431234,-0.126375,0.583214
0.129615,-0.466011,-0.126625,0.000000
0.475429,0.088354,-0.127125,0.819223
0.359240,-0.323411,-0.127875,0.489346
0.353482,0.329500,-0.128375,1.060285
0.476367,-0.080010,-0.129125,0.415145
0.121317,0.467418,-0.129625,0.439480
0.226250,-0.426548,-0.129875,0.217027
0.444571,0.188040,-0.130375,1.288104
0.419546,-0.238301,-0.131125,0.584570
0.273990,0.396994,-0.131625,0.704640
0.066124,-0.477741,-0.131875,0.000000
0.481556,0.024097,-0.132375,0.593998
0.018090,0.481681,-0.132875,0.335377
0.311987,-0.367344,-0.133125,0.371949
0.393100,0.278597,-0.133625,1.256698
0.460073,-0.142394,-0.134375,0.482459
0.182018,0.445733,-0.134875,0.508197
0.166850,-0.451555,-0.135125,0.000000
0.464278,0.126697,-0.135625,0.962593
0.382862,-0.291236,-0.136375,0.531535
0.323497,0.355830,-0.136875,0.875904
0.001823,-0.480826,-0.137125,0.000000
0.479002,-0.040209,-0.137625,0.410414
0.081907,0.473511,-0.138125,0.389082
0.259417,-0.404419,-0.138375,0.264018
0.425423,0.223000,-0.138875,1.304320
0.435620,-0.201842,-0.139625,0.544273
0.239081,0.416179,-0.140125,0.599906
0.104818,-0.468303,-0.140375,0.000000
0.475529,0.063455,-0.140875,0.696552
0.339532,-0.338615,-0.141625,0.429918
0.366889,0.308533,-0.142125,1.074697
0.467864,-0.103392,-0.142875,0.422907
0.143855,0.456891,-0.143375,0.446162
0.202520,-0.434002,-0.143625,0.188467
0.449904,0.163750,-0.144125,1.102128
0.403501,-0.257291,-0.144875,0.543806
0.291490,0.379341,-0.145375,0.727317
0.041300,-0.476537,-0.145625,0.000000
0.478171,-0.000520,-0.146125,0.499718
0.042309,0.476142,-0.146625,0.346459
0.290385,-0.379610,-0.146875,0.320539
0.403414,0.256003,-0.147375,1.209724
0.448399,-0.164308,-0.148125,0.486686
0.202814,0.432177,-0.148625,0.518305
0.142359,-0.455599,-0.148875,0.000000
0.466147,0.101950,-0.149375,0.805370
0.364350,-0.307753,-0.150125,0.474102
0.338316,0.335938,-0.150625,0.898599
0.472210,-0.064058,-0.151375,0.375972
0.105061,0.464646,-0.151875,0.394504
0.236356,-0.413514,-0.152125,0.226241
0.432449,0.199232,-0.152625,1.168782
0.421016,-0.221859,-0.153375,0.522479
0.257730,0.399872,-0.153875,0.614224
0.080054,-0.468868,-0.154125,0.000000
0.473909,0.038744,-0.154625,0.591459
0.002836,0.475319,-0.155125,0.313818
0.318928,-0.352340,-0.155375,0.376686
0.378743,0.286804,-0.155875,1.063667
0.457812,-0.126003,-0.156625,0.428908
0.165487,0.444888,-0.157125,0.451513
0.178462,-0.439755,-0.157375,0.000000
0.453515,0.139284,-0.157875,0.925779
0.386268,-0.275019,-0.158625,0.495358
0.307627,0.360617,-0.159125,0.746781
0.016756,-0.473623,-0.159375,0.000000
0.473106,-0.024706,-0.159875,0.416684
0.065950,0.468967,-0.160375,0.353168
0.268106,-0.390281,-0.160625,0.275948
0.412078,0.232875,-0.161125,1.132229
0.435298,-0.185235,-0.161875,0.479199
0.222501,0.417286,-0.162375,0.527239
0.117786,-0.457908,-0.162625,0.000000
0.466282,0.077274,-0.163125,0.678733
0.344839,-0.322848,-0.163875,0.421338
0.351630,0.315178,-0.164375,0.907709
0.463814,-0.087239,-0.165125,0.378797
0.127407,0.454242,-0.165625,0.396961
0.212850,-0.420928,-0.165875,0.195833
0.437761,0.175170,-0.166375,1.017941
0.405138,-0.240692,-0.167125,0.488750
0.275086,0.382400,-0.167625,0.626742
0.055457,-0.467699,-0.167875,0.000000
0.470578,0.014350,-0.168375,0.498284
0.026835,0.469852,-0.168875,0.322081
0.297536,-0.364512,-0.169125,0.329496
0.388979,0.264428,-0.169625,1.028523
0.446263,-0.147721,-0.170375,0.429118
0.186098,0.431473,-0.170875,0.456873
0.154203,-0.443777,-0.171125,0.000000
0.455382,0.114771,-0.171625,0.773488
0.367939,-0.291390,-0.172375,0.446406
